timeStamp_s,u_raw_V,u_prbs_V,u_noisy_V,voltage_V,theta_rad,alpha_rad,theta_dot_rad_s,alpha_dot_rad_s
0.13419604301452637,-101.6607561987892,-0.5,-102.1607561987892,0.0,0.0,0.0,0.0,0.0
0.13924074172973633,-101.66047504510294,-0.5,-102.16047504510294,0.0,0.0,0.0,0.0,0.0
0.14419174194335938,-101.66030635289118,-0.5,-102.16030635289118,0.0,0.0,0.0,0.0,0.0
0.14919304847717285,-101.66020513756413,-0.5,-102.16020513756413,0.0,0.0,0.0,0.0,0.0
0.15417933464050293,-101.66014440836791,-0.5,-102.16014440836791,0.0,0.0,0.0,0.0,0.0
0.15931296348571777,-101.66010797085016,-0.5,-102.16010797085016,0.0,0.0,0.0,0.0,0.0
0.16421270370483398,-101.66008610833953,-0.5,-102.16008610833953,0.0,0.0,0.0,0.0,0.0
0.1691884994506836,-101.66007299083314,-0.5,-102.16007299083314,0.0,0.0,0.0,0.0,0.0
0.17427992820739746,-101.6600651203293,-0.5,-102.1600651203293,0.0,0.0,0.0,0.0,0.0
0.17918753623962402,-101.66006039802701,-0.5,-102.16006039802701,0.0,0.0,0.0,0.0,0.0
0.18420004844665527,-101.66005756464563,-0.5,-102.16005756464563,0.0,0.0,0.0,0.0,0.0
0.18919110298156738,-101.6600558646168,-0.5,-102.1600558646168,0.0,0.0,0.0,0.0,0.0
0.19419264793395996,-101.6600548445995,-0.5,-102.1600548445995,0.0,0.0,0.0,0.0,0.0
0.1992042064666748,-101.66005423258913,-0.5,-102.16005423258913,0.0,0.0,0.0,0.0,0.0
0.204193115234375,-101.6600538653829,-0.5,-102.1600538653829,0.0,0.0,0.0,0.0,0.0
0.20941519737243652,-101.66005364505916,-0.5,-102.16005364505916,0.0,0.0,0.0,0.0,0.0
0.2145087718963623,-101.66005351286492,-0.5,-102.16005351286492,0.0,0.0,0.0,0.0,0.0
0.21918988227844238,-101.66005343354837,-0.5,-102.16005343354837,0.0,0.0,0.0,0.0,0.0
0.224196195602417,-101.66005338595845,-0.5,-102.16005338595845,0.0,0.0,0.0,0.0,0.0
0.22919273376464844,-101.6600533574045,-0.5,-102.1600533574045,0.0,0.0,0.0,0.0,0.0
0.23419499397277832,-101.66005334027211,-0.5,-102.16005334027211,0.0,0.0,0.0,0.0,0.0
0.2392103672027588,-101.66005332999269,-0.5,-102.16005332999269,0.0,0.0,0.0,0.0,0.0
0.24417424201965332,-101.66005332382504,-0.5,-102.16005332382504,0.0,0.0,0.0,0.0,0.0
0.2492067813873291,-101.66005332012445,0.5,-101.16005332012445,0.0,0.0,0.0,0.0,0.0
0.25420355796813965,-101.66005331790409,0.5,-101.16005331790409,0.0,0.0,0.0,0.0,0.0
0.2591831684112549,-101.66005331657188,0.5,-101.16005331657188,0.0,0.0,0.0,0.0,0.0
0.2642080783843994,-101.66005331577256,0.5,-101.16005331577256,0.0,0.0,0.0,0.0,0.0
0.2692089080810547,-101.66005331529296,0.5,-101.16005331529296,0.0,0.0,0.0,0.0,0.0
0.27418041229248047,-101.6600533150052,0.5,-101.1600533150052,0.0,0.0,0.0,0.0,0.0
0.2792203426361084,-101.66005331483254,0.5,-101.16005331483254,0.0,0.0,0.0,0.0,0.0
0.2843027114868164,-101.66005331472896,0.5,-101.16005331472896,0.0,0.0,0.0,0.0,0.0
0.28934741020202637,-101.6600533146668,0.5,-101.1600533146668,0.0,0.0,0.0,0.0,0.0
0.2941744327545166,-101.6600533146295,0.5,-101.1600533146295,0.0,0.0,0.0,0.0,0.0
0.2992568016052246,-101.66005331460713,-0.5,-102.16005331460713,0.0,0.0,0.0,0.0,0.0
0.3041977882385254,-101.6600533145937,-0.5,-102.1600533145937,0.0,0.0,0.0,0.0,0.0
0.3091745376586914,-101.66005331458564,-0.5,-102.16005331458564,0.0,0.0,0.0,0.0,0.0
0.31419944763183594,-101.66005331458081,-0.5,-102.16005331458081,0.0,0.0,0.0,0.0,0.0
0.31920456886291504,-101.66005331457791,-0.5,-102.16005331457791,0.0,0.0,0.0,0.0,0.0
0.32420969009399414,-101.66005331457617,-0.5,-102.16005331457617,0.0,0.0,0.0,0.0,0.0
0.32921862602233887,-101.66005331457512,-0.5,-102.16005331457512,0.0,0.0,0.0,0.0,0.0
0.3341951370239258,-101.6600533145745,-0.5,-102.1600533145745,0.0,0.0,0.0,0.0,0.0
0.33919858932495117,-101.66005331457413,-0.5,-102.16005331457413,0.0,0.0,0.0,0.0,0.0
0.344174861907959,-101.6600533145739,-0.5,-102.1600533145739,0.0,0.0,0.0,0.0,0.0
0.3491981029510498,-101.66005331457376,0.5,-101.16005331457376,0.0,0.0,0.0,0.0,0.0
0.35417795181274414,-101.66005331457369,0.5,-101.16005331457369,0.0,0.0,0.0,0.0,0.0
0.3591797351837158,-101.66005331457363,0.5,-101.16005331457363,0.0,0.0,0.0,0.0,0.0
0.3643629550933838,-101.6600533145736,0.5,-101.1600533145736,0.0,0.0,0.0,0.0,0.0
0.36917662620544434,-101.66005331457359,0.5,-101.16005331457359,0.0,0.0,0.0,0.0,0.0
0.3742048740386963,-101.66005331457357,0.5,-101.16005331457357,0.0,0.0,0.0,0.0,0.0
0.37925004959106445,-101.66005331457357,0.5,-101.16005331457357,0.0,0.0,0.0,0.0,0.0
0.384202241897583,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.3891909122467041,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.39417552947998047,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.3993656635284424,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.40448641777038574,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.4091763496398926,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.4141972064971924,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.41918134689331055,-101.66005331457356,0.5,-101.16005331457356,0.0,0.0,0.0,0.0,0.0
0.42416906356811523,1474.143072541546,0.5,1474.643072541546,0.0,0.0,0.0,0.0,0.0
0.4292583465576172,924.2913107027077,0.5,924.7913107027077,0.0,0.0,0.0,0.0,0.0
0.4341912269592285,593.5797879838292,0.5,594.0797879838292,0.0,0.0,0.0,0.0,0.0
0.43932485580444336,394.31065796992755,0.5,394.81065796992755,0.0,0.0,0.0,0.0,0.0
0.4442298412322998,274.3842447729007,0.5,274.8842447729007,0.0,0.0,0.0,0.0,0.0
0.44919586181640625,202.51602856663473,-0.5,202.01602856663473,0.0,0.0,0.0,0.0,0.0
0.4541759490966797,158.26721529323652,-0.5,157.76721529323652,0.0,0.0,0.0,0.0,0.0
0.4592113494873047,132.54121499546474,-0.5,132.04121499546474,0.0,0.0,0.0,0.0,0.0
0.46419858932495117,116.23331215054195,-0.5,115.73331215054195,0.0,0.0,0.0,0.0,0.0
0.46917128562927246,107.07269907711627,-0.5,106.57269907711627,0.0,0.0,0.0,0.0,0.0
0.4743225574493408,100.69740575001228,-0.5,100.19740575001228,0.0,0.0,0.0,0.0,0.0
0.4806485176086426,97.49120730755293,-0.5,96.99120730755293,0.0,0.0,0.0,0.0,0.0
